page	col	index	font	text
66	2	145	MyriadPro-It	"only zero-cost course materials. Course materials are provided digitally free of 
"
66	2	146	MyriadPro-It	charge. Printed materials are sometimes available for purchase.
66	2	147	AGaramondPro-BoldItalic	ETHNIC STUDIES ETHST
66	2	148	MyriadPro-Bold	**  1 INTRODUCTION TO ETHNIC STUDIES 3 UNITS
66	2	149	AGaramondPro-Regular	" Survey of the American experience of ethnic and racial 
"
66	2	150	AGaramondPro-Regular	relations
66	2	151	MyriadPro-Regular	20828 Lec   Campbell 
66	2	152	MyriadPro-Cond	ONLINE
66	2	153	MyriadPro-Regular	 Alameda
66	2	154	MyriadPro-It	"  02/12/2024-05/25/2024 This class is 100% online with no mandatory sched -
"
66	2	155	MyriadPro-It	"uled Zoom meetings. Instruction will be provided through the college learning 
"
66	2	156	MyriadPro-It	"management system Canvas and Zoom software. On the course start date, log 
"
66	2	157	MyriadPro-It	"into Canvas to begin. Please contact instructor at jcampbell@peralta.edu for 
"
66	2	158	MyriadPro-It	"more information. All instructions and communications for this class will be 
"
66	2	159	MyriadPro-It	"sent to Peralta student email accounts. To access your student email account, 
"
66	2	160	MyriadPro-It	"go to www.peralta.edu and click on ""For Students"" on the left side. Then select 
"
66	2	161	MyriadPro-It	"""Student Email"" ."
67	1	1	AGaramondPro-BoldItalic	GEOGRAPHY GEOG
67	1	2	MyriadPro-Bold	**  1 PHYSICAL GEOGRAPHY 3 UNITS
67	1	3	AGaramondPro-Regular	" Basic elements of the earth’s physical systems and pro -
"
67	1	4	AGaramondPro-Regular	cesses
67	1	5	MyriadPro-Regular	20638 Lec   Carmichael 
67	1	6	MyriadPro-Cond	ONLINE
67	1	7	MyriadPro-Regular	 Alameda
67	1	8	MyriadPro-It	"  This class is 100% online with no mandatory scheduled Zoom meetings. Instruc -
"
67	1	9	MyriadPro-It	"tion will be provided through the college learning management system Canvas 
"
67	1	10	MyriadPro-It	"and Zoom software. On the course start date, log into Canvas to begin. Please 
"
67	1	11	MyriadPro-It	"contact instructor at cbowcarmichael@peralta.edu for more information. All 
"
67	1	12	MyriadPro-It	"instructions and communications for this class will be sent to Peralta student 
"
67	1	13	MyriadPro-It	"email accounts. To access your student email account, go to www.peralta.edu 
"
67	1	14	MyriadPro-It	"and click on ""For Students"" on the left side. Then select ""Student Email"" . Cost 
"
67	1	15	MyriadPro-It	"Cutter Alert: This course section uses only zero-cost course materials. Course 
"
67	1	16	MyriadPro-It	"materials are provided digitally free of charge. Printed materials are sometimes 
"
67	1	17	MyriadPro-It	available for purchase.
67	1	18	MyriadPro-Regular	20639 Lec   Widemann 
67	1	19	MyriadPro-Cond	ONLINE
67	1	20	MyriadPro-Regular	 Alameda
67	1	21	MyriadPro-It	"  This class is 100% online with no mandatory scheduled Zoom meetings. 
"
67	1	22	MyriadPro-It	"Instruction will be provided through the college learning management system 
"
67	1	23	MyriadPro-It	"Canvas and Zoom software. On the course start date, log into Canvas to begin. 
"
67	1	24	MyriadPro-It	"Please contact instructor at dwidemann@peralta.edu for more information. All 
"
67	1	25	MyriadPro-It	"instructions and communications for this class will be sent to Peralta student 
"
67	1	26	MyriadPro-It	"email accounts. To access your student email account, go to www.peralta.edu 
"
67	1	27	MyriadPro-It	"and click on ""For Students"" on the left side. Then select ""Student Email"" ."
67	1	28	MyriadPro-Regular	20743 Lec   Carmichael 
67	1	29	MyriadPro-Cond	ONLINE
67	1	30	MyriadPro-Regular	 Alameda
67	1	31	MyriadPro-It	"  This class is 100% online with no mandatory scheduled Zoom meetings. Instruc -
"
67	1	32	MyriadPro-It	"tion will be provided through the college learning management system Canvas 
"
67	1	33	MyriadPro-It	"and Zoom software. On the course start date, log into Canvas to begin. Please 
"
67	1	34	MyriadPro-It	"contact instructor at cbowcarmichael@peralta.edu for more information. All 
"
67	1	35	MyriadPro-It	"instructions and communications for this class will be sent to Peralta student 
"
67	1	36	MyriadPro-It	"email accounts. To access your student email account, go to www.peralta.edu 
"
67	1	37	MyriadPro-It	"and click on ""For Students"" on the left side. Then select ""Student Email"" . Cost 
"
67	1	38	MyriadPro-It	"Cutter Alert: This course section uses only zero-cost course materials. Course 
"
67	1	39	MyriadPro-It	"materials are provided digitally free of charge. Printed materials are sometimes 
"
67	1	40	MyriadPro-It	available for purchase.
67	1	41	MyriadPro-Regular	23013 Lec 9:30-11:20 AM T Th  Bartlett D222 Alameda
67	1	42	MyriadPro-It	"  02/12/2024-05/25/2024 This class is on-campus and meets physically in-person 
"
67	1	43	MyriadPro-It	"on TTH 9:30-11:20am. Please contact instructor at mbarlett@peralta.edu for 
"
67	1	44	MyriadPro-It	"more information. Canvas usage or other digital learning tools may apply. Cost 
"
67	1	45	MyriadPro-It	"Cutter Alert: This course section uses only zero-cost course materials. Course 
"
67	1	46	MyriadPro-It	"materials are provided digitally free of charge. Printed materials are sometimes 
"
67	1	47	MyriadPro-It	available for purchase.
67	1	48	MyriadPro-Regular	23307 Lec   Patrich ONLINE Alameda
67	1	49	MyriadPro-It	"  05/28/2023-06/15/2023 Spring Intersession Course. This class is 100% online 
"
67	1	50	MyriadPro-It	"with no mandatory scheduled Zoom meetings. Instruction will be provided 
"
67	1	51	MyriadPro-It	"through the college learning management system Canvas and Zoom software. 
"
67	1	52	MyriadPro-It	"On the course start date, log into Canvas to begin. Please contact instructor at 
"
67	1	53	MyriadPro-It	"jpatrich@peralta.edu for more information. All instructions and communica -
"
67	1	54	MyriadPro-It	"tions for this class will be sent to Peralta student email accounts. To access your 
"
67	1	55	MyriadPro-It	"student email account, go to www.peralta.edu and click on ""For Students"" on 
"
67	1	56	MyriadPro-It	"the left side. Then select ""Student Email"" ."
67	1	57	MyriadPro-Bold	**  1L PHYSICAL GEOGRAPHY LABORATORY 1 UNIT
67	1	58	AGaramondPro-Regular	" Practical application of basic concepts and principles of 
"
67	1	59	AGaramondPro-Regular	physical geography
67	1	60	MyriadPro-Regular	" PREREQUISITE OR COREQUISITE: GEOG 1
"
67	1	61	MyriadPro-Regular	20992 Lab   Carmichael 
67	1	62	MyriadPro-Cond	ONLINE
67	1	63	MyriadPro-Regular	 Alameda
67	1	64	MyriadPro-It	"  02/12/2024-05/25/2024 This class is 100% online with required, regularly 
"
67	1	65	MyriadPro-It	"scheduled Zoom meetings on Fridays 9:30-11:00am. Instruction will be provided 
"
67	1	66	MyriadPro-It	"through the college learning management system Canvas and Zoom software. 
"
67	1	67	MyriadPro-It	"On the course start date, log into Canvas to begin. Please contact instructor 
"
67	1	68	MyriadPro-It	"at cbowcarmichael@peralta.edu for more information. All instructions and 
"
67	1	69	MyriadPro-It	"communications for this class will be sent to Peralta student email accounts. 
"
67	1	70	MyriadPro-It	"To access your student email account, go to www.peralta.edu and click on 
"
67	1	71	MyriadPro-It	"""For Students"" on the left side. Then select ""Student Email"" . Cost Cutter Alert: 
"
67	1	72	MyriadPro-It	"This course section uses only zero-cost course materials. Course materials are 
"
67	1	73	MyriadPro-It	"provided digitally free of charge. Printed materials are sometimes available for 
"
67	1	74	MyriadPro-It	purchase.
67	1	75	MyriadPro-Regular	20992 Lab 9:30-11:00 AM F Carmichael 
67	1	76	MyriadPro-Cond	ONLINE
67	1	77	MyriadPro-Regular	 Alameda
67	1	78	MyriadPro-It	"  02/12/2024-05/25/2024 This class is 100% online with required, regularly 
"
67	1	79	MyriadPro-It	scheduled Zoom meetings on Fridays 9:30-11:00am. Instruction will be provided 
67	2	80	MyriadPro-It	"through the college learning management system Canvas and Zoom software. 
"
67	2	81	MyriadPro-It	"On the course start date, log into Canvas to begin. Please contact instructor 
"
67	2	82	MyriadPro-It	"at cbowcarmichael@peralta.edu for more information. All instructions and 
"
67	2	83	MyriadPro-It	"communications for this class will be sent to Peralta student email accounts. 
"
67	2	84	MyriadPro-It	"To access your student email account, go to www.peralta.edu and click on 
"
67	2	85	MyriadPro-It	"""For Students"" on the left side. Then select ""Student Email"" . Cost Cutter Alert: 
"
67	2	86	MyriadPro-It	"This course section uses only zero-cost course materials. Course materials are 
"
67	2	87	MyriadPro-It	"provided digitally free of charge. Printed materials are sometimes available for 
"
67	2	88	MyriadPro-It	purchase.
67	2	89	MyriadPro-Bold	**  2 CUL TURAL GEOGRAPHY 3 UNITS
67	2	90	AGaramondPro-Regular	 Basic elements of cultural geography
67	2	91	MyriadPro-Regular	23327 Lec   Patrich ONLINE Alameda
67	2	92	MyriadPro-It	"  05/28/2023-06/15/2023 Spring Intersession Course. This class is 100% online 
"
67	2	93	MyriadPro-It	"with no mandatory scheduled Zoom meetings. Instruction will be provided 
"
67	2	94	MyriadPro-It	"through the college learning management system Canvas and Zoom software. 
"
67	2	95	MyriadPro-It	"On the course start date, log into Canvas to begin. Please contact instructor at 
"
67	2	96	MyriadPro-It	"jpatrich@peralta.edu for more information. All instructions and communica -
"
67	2	97	MyriadPro-It	"tions for this class will be sent to Peralta student email accounts. To access your 
"
67	2	98	MyriadPro-It	"student email account, go to www.peralta.edu and click on ""For Students"" on 
"
67	2	99	MyriadPro-It	"the left side. Then select ""Student Email"" ."
67	2	100	MyriadPro-Bold	**  3 WORLD REGIONAL GEOGRAPHY 3 UNITS
67	2	101	AGaramondPro-Regular	 Introduction to the world’s major geographic regions
67	2	102	MyriadPro-Regular	20857 Lec   Rose ONLINE Alameda
67	2	103	MyriadPro-It	"  02/12/2024-05/25/2024 This class is 100% online with no mandatory sched -
"
67	2	104	MyriadPro-It	"uled Zoom meetings. Instruction will be provided through the college learning 
"
67	2	105	MyriadPro-It	"management system Canvas and Zoom software. On the course start date, 
"
67	2	106	MyriadPro-It	"log into Canvas to begin. Please contact instructor at abrose@peralta.edu for 
"
67	2	107	MyriadPro-It	"more information. All instructions and communications for this class will be 
"
67	2	108	MyriadPro-It	"sent to Peralta student email accounts. To access your student email account, 
"
67	2	109	MyriadPro-It	"go to www.peralta.edu and click on ""For Students"" on the left side. Then select 
"
67	2	110	MyriadPro-It	"""Student Email"" . Cost Cutter Alert: This course section uses only zero-cost course 
"
67	2	111	MyriadPro-It	"materials. Course materials are provided digitally free of charge. Printed materi -
"
67	2	112	MyriadPro-It	als are sometimes available for purchase.
67	2	113	MyriadPro-Bold	"  15 INTRODUCTION TO WEATHER AND 
"
67	2	114	MyriadPro-Bold	CLIMATE3 UNITS
67	2	115	AGaramondPro-Regular	 Introduction to the Earth’s atmosphere
67	2	116	MyriadPro-Regular	20926 Lec   Carmichael 
67	2	117	MyriadPro-Cond	ONLINE
67	2	118	MyriadPro-Regular	 Alameda
67	2	119	MyriadPro-It	"  This class is 100% online with no mandatory scheduled Zoom meetings. Instruc -
"
67	2	120	MyriadPro-It	"tion will be provided through the college learning management system Canvas 
"
67	2	121	MyriadPro-It	"and Zoom software. On the course start date, log into Canvas to begin. Please 
"
67	2	122	MyriadPro-It	"contact instructor at cbowcarmichael@peralta.edu for more information. All 
"
67	2	123	MyriadPro-It	"instructions and communications for this class will be sent to Peralta student 
"
67	2	124	MyriadPro-It	"email accounts. To access your student email account, go to www.peralta.edu 
"
67	2	125	MyriadPro-It	"and click on ""For Students"" on the left side. Then select ""Student Email"" . Cost 
"
67	2	126	MyriadPro-It	"Cutter Alert: This course section uses only zero-cost course materials. Course 
"
67	2	127	MyriadPro-It	"materials are provided digitally free of charge. Printed materials are sometimes 
"
67	2	128	MyriadPro-It	available for purchase.
67	2	129	AGaramondPro-BoldItalic	GEOLOGY GEOL
67	2	130	MyriadPro-Bold	*  3 HISTORICAL GEOLOGY 3 UNITS
67	2	131	AGaramondPro-Regular	 Introduction to Earth’s history and the life it supports
67	2	132	MyriadPro-Regular	23405 Lec 9:30-12:20 PM F Staff 
67	2	133	MyriadPro-Cond	ATLAN160
67	2	134	MyriadPro-Cond	Alameda
67	2	135	MyriadPro-It	"  This class is on-campus and meets physically in-person on Fridays 9:30-12:20pm. 
"
67	2	136	MyriadPro-It	"Please contact instructor at @peralta.edu for more information. Canvas usage 
"
67	2	137	MyriadPro-It	or other digital learning tools may apply.
67	2	138	MyriadPro-Bold	*  3L HISTORICAL GEOLOGY LABORATORY 1 UNIT
67	2	139	AGaramondPro-Regular	 Laboratory component of GEOL 003
67	2	140	MyriadPro-Regular	" PR: GEOL 3
"
67	2	141	MyriadPro-Regular	23406 Lab 1:00-3:50 PM F Staff 
67	2	142	MyriadPro-Cond	ATLAN160
67	2	143	MyriadPro-Cond	Alameda
67	2	144	MyriadPro-It	"  This class is on-campus and meets physically in-person on Fridays 1:00-3:50pm. 
"
67	2	145	MyriadPro-It	"Please contact instructor at @peralta.edu for more information. Canvas usage 
"
67	2	146	MyriadPro-It	or other digital learning tools may apply.
67	2	147	MyriadPro-Bold	**  10 INTRODUCTION TO GEOLOGY 3 UNITS
67	2	148	AGaramondPro-Regular	" Survey of structure and materials that compose the earth’s 
"
67	2	149	AGaramondPro-Regular	"surface and geologic processes responsible for shaping the 
"
67	2	150	AGaramondPro-Regular	earth
68	1	1	MyriadPro-Regular	20858 Lec   Self ONLINE Alameda
68	1	2	MyriadPro-It	"  This class is 100% online with no mandatory scheduled Zoom meetings. 
"
68	1	3	MyriadPro-It	"Instruction will be provided through the college learning management system 
"
68	1	4	MyriadPro-It	"Canvas and Zoom software. On the course start date, log into Canvas to begin. 
"
68	1	5	MyriadPro-It	"Please contact instructor at stephenself@peralta.edu for more information. All 
"
68	1	6	MyriadPro-It	"instructions and communications for this class will be sent to Peralta student 
"
68	1	7	MyriadPro-It	"email accounts. To access your student email account, go to www.peralta.edu 
"
68	1	8	MyriadPro-It	"and click on ""For Students"" on the left side. Then select ""Student Email"" . Cost 
"
68	1	9	MyriadPro-It	"Cutter Alert: This course section uses only zero-cost course materials. Course 
"
68	1	10	MyriadPro-It	"materials are provided digitally free of charge. Printed materials are sometimes 
"
68	1	11	MyriadPro-It	available for purchase.
68	1	12	AGaramondPro-BoldItalic	HEALTH EDUCATION HLTED
68	1	13	MyriadPro-Bold	**  9 FIRST AID AND SAFETY 2 UNITS
68	1	14	AGaramondPro-Regular	 Introduction to first aid and safety
68	1	15	MyriadPro-Regular	20640 Lec   Dewrance 
68	1	16	MyriadPro-Cond	ONLINE
68	1	17	MyriadPro-Regular	 Alameda
68	1	18	MyriadPro-It	"  This class is 100% online with no mandatory scheduled Zoom meetings. 
"
68	1	19	MyriadPro-It	"Instruction will be provided through the college learning management system 
"
68	1	20	MyriadPro-It	"Canvas and Zoom software. On the course start date, log into Canvas to begin. 
"
68	1	21	MyriadPro-It	"Please contact instructor at ldewrance@peralta.edu for more information. All 
"
68	1	22	MyriadPro-It	"instructions and communications for this class will be sent to Peralta student 
"
68	1	23	MyriadPro-It	"email accounts. To access your student email account, go to www.peralta.edu 
"
68	1	24	MyriadPro-It	"and click on ""For Students"" on the left side. Then select ""Student Email"" . Cost 
"
68	1	25	MyriadPro-It	"Cutter Alert: This course section uses only zero-cost course materials. Course 
"
68	1	26	MyriadPro-It	"materials are provided digitally free of charge. Printed materials are sometimes 
"
68	1	27	MyriadPro-It	available for purchase.
68	1	28	AGaramondPro-BoldItalic	"HEALTH PROFESSIONS AND 
"
68	1	29	AGaramondPro-BoldItalic	OCCUPATIONSHLTOC
68	1	30	MyriadPro-Bold	  201 MEDICAL TERMINOLOGY I 2 UNITS
68	1	31	AGaramondPro-Regular	 Principals and foundation of medical language
68	1	32	MyriadPro-Regular	20641 Lec    Dave' 
68	1	33	MyriadPro-Cond	ONLINE
68	1	34	MyriadPro-Regular	 Alameda
68	1	35	MyriadPro-It	"  This class is 100% online with no mandatory scheduled Zoom meetings. Instruc -
"
68	1	36	MyriadPro-It	"tion will be provided through the college learning management system Canvas 
"
68	1	37	MyriadPro-It	"and Zoom software. On the course start date, log into Canvas to begin. Please 
"
68	1	38	MyriadPro-It	"contact instructor at ndave@peralta.edu for more information. All instructions 
"
68	1	39	MyriadPro-It	"and communications for this class will be sent to Peralta student email accounts. 
"
68	1	40	MyriadPro-It	"To access your student email account, go to www.peralta.edu and click on ""For 
"
68	1	41	MyriadPro-It	"Students"" on the left side. Then select ""Student Email"" ."
68	1	42	MyriadPro-Regular	20796 Lec    Dave' 
68	1	43	MyriadPro-Cond	ONLINE
68	1	44	MyriadPro-Regular	 Alameda
68	1	45	MyriadPro-It	"  03/18/2024-05/18/2024 This class is 100% online with no mandatory sched -
"
68	1	46	MyriadPro-It	"uled Zoom meetings. Instruction will be provided through the college learning 
"
68	1	47	MyriadPro-It	"management system Canvas and Zoom software. On the course start date, 
"
68	1	48	MyriadPro-It	"log into Canvas to begin. Please contact instructor at ndave@peralta.edu for 
"
68	1	49	MyriadPro-It	"more information. All instructions and communications for this class will be 
"
68	1	50	MyriadPro-It	"sent to Peralta student email accounts. To access your student email account, 
"
68	1	51	MyriadPro-It	"go to www.peralta.edu and click on ""For Students"" on the left side. Then select 
"
68	1	52	MyriadPro-It	"""Student Email"" ."
68	1	53	MyriadPro-Bold	  202 MEDICAL TERMINOLOGY II 2 UNITS
68	1	54	AGaramondPro-Regular	 Principals and foundation of  medical language
68	1	55	MyriadPro-Regular	20642 Lec   Dave' ONLINE Alameda
68	1	56	MyriadPro-It	"  This class is 100% online with no mandatory scheduled Zoom meetings. Instruc -
"
68	1	57	MyriadPro-It	"tion will be provided through the college learning management system Canvas 
"
68	1	58	MyriadPro-It	"and Zoom software. On the course start date, log into Canvas to begin. Please 
"
68	1	59	MyriadPro-It	"contact instructor at ndave@peralta.edu for more information. All instructions 
"
68	1	60	MyriadPro-It	"and communications for this class will be sent to Peralta student email accounts. 
"
68	1	61	MyriadPro-It	"To access your student email account, go to www.peralta.edu and click on ""For 
"
68	1	62	MyriadPro-It	"Students"" on the left side. Then select ""Student Email"" ."
68	1	63	MyriadPro-Regular	23355 Lec   Dave' ONLINE Alameda
68	1	64	MyriadPro-It	"  05/28/2023-06/15/2023 Spring Intersession Course. This class is 100% online 
"
68	1	65	MyriadPro-It	"with no mandatory scheduled Zoom meetings. Instruction will be provided 
"
68	1	66	MyriadPro-It	"through the college learning management system Canvas and Zoom software. 
"
68	1	67	MyriadPro-It	"On the course start date, log into Canvas to begin. Please contact instructor at 
"
68	1	68	MyriadPro-It	"ndave@peralta.edu for more information. All instructions and communications 
"
68	1	69	MyriadPro-It	"for this class will be sent to Peralta student email accounts. To access your student 
"
68	1	70	MyriadPro-It	"email account, go to www.peralta.edu and click on ""For Students"" on the left 
"
68	1	71	MyriadPro-It	"side. Then select ""Student Email"" ."
68	2	72	AGaramondPro-BoldItalic	HISTORY HIST
68	2	73	MyriadPro-Bold	"**  7A HISTORY OF THE UNITED STATES TO 
"
68	2	74	MyriadPro-Bold	18773 UNITS
68	2	75	AGaramondPro-Regular	" History of the United States from colonial days to Re -
"
68	2	76	AGaramondPro-Regular	construction (1877)
68	2	77	MyriadPro-Regular	20715 Lec    Loretto 
68	2	78	MyriadPro-Cond	ONLINE
68	2	79	MyriadPro-Regular	 Alameda
68	2	80	MyriadPro-It	"  This class is 100% online with no mandatory scheduled Zoom meetings. Instruc-
"
68	2	81	MyriadPro-It	"tion will be provided through the college learning management system Canvas 
"
68	2	82	MyriadPro-It	"and Zoom software. On the course start date, log into Canvas to begin. Please 
"
68	2	83	MyriadPro-It	"contact instructor at eloretto@peralta.edu for more information. All instructions 
"
68	2	84	MyriadPro-It	"and communications for this class will be sent to Peralta student email accounts. 
"
68	2	85	MyriadPro-It	"To access your student email account, go to www.peralta.edu and click on ""For 
"
68	2	86	MyriadPro-It	"Students"" on the left side. Then select ""Student Email"" ."
68	2	87	MyriadPro-Regular	20850 Lec    Loretto 
68	2	88	MyriadPro-Cond	ONLINE
68	2	89	MyriadPro-Regular	 Alameda
68	2	90	MyriadPro-It	"  This class is 100% online with no mandatory scheduled Zoom meetings. Instruc-
"
68	2	91	MyriadPro-It	"tion will be provided through the college learning management system Canvas 
"
68	2	92	MyriadPro-It	"and Zoom software. On the course start date, log into Canvas to begin. Please 
"
68	2	93	MyriadPro-It	"contact instructor at eloretto@peralta.edu for more information. All instructions 
"
68	2	94	MyriadPro-It	"and communications for this class will be sent to Peralta student email accounts. 
"
68	2	95	MyriadPro-It	"To access your student email account, go to www.peralta.edu and click on ""For 
"
68	2	96	MyriadPro-It	"Students"" on the left side. Then select ""Student Email"" ."
68	2	97	MyriadPro-Regular	20999 Lec    Loretto 
68	2	98	MyriadPro-Cond	ONLINE
68	2	99	MyriadPro-Regular	 Alameda
68	2	100	MyriadPro-It	"  This class is 100% online with no mandatory scheduled Zoom meetings. Instruc-
"
68	2	101	MyriadPro-It	"tion will be provided through the college learning management system Canvas 
"
68	2	102	MyriadPro-It	"and Zoom software. On the course start date, log into Canvas to begin. Please 
"
68	2	103	MyriadPro-It	"contact instructor at eloretto@peralta.edu for more information. All instructions 
"
68	2	104	MyriadPro-It	"and communications for this class will be sent to Peralta student email accounts. 
"
68	2	105	MyriadPro-It	"To access your student email account, go to www.peralta.edu and click on ""For 
"
68	2	106	MyriadPro-It	"Students"" on the left side. Then select ""Student Email"" ."
68	2	107	MyriadPro-Regular	23020 Lec    Loretto 
68	2	108	MyriadPro-Cond	ONLINE
68	2	109	MyriadPro-Regular	 Alameda
68	2	110	MyriadPro-It	"  01/22/2024-03/16/2024 This class is 100% online with no mandatory sched -
"
68	2	111	MyriadPro-It	"uled Zoom meetings. Instruction will be provided through the college learning 
"
68	2	112	MyriadPro-It	"management system Canvas and Zoom software. On the course start date, 
"
68	2	113	MyriadPro-It	"log into Canvas to begin. Please contact instructor at eloretto@peralta.edu for 
"
68	2	114	MyriadPro-It	"more information. All instructions and communications for this class will be 
"
68	2	115	MyriadPro-It	"sent to Peralta student email accounts. To access your student email account, 
"
68	2	116	MyriadPro-It	"go to www.peralta.edu and click on ""For Students"" on the left side. Then select 
"
68	2	117	MyriadPro-It	"""Student Email"" ."
68	2	118	MyriadPro-Regular	23314 Lec    Loretto 
68	2	119	MyriadPro-Cond	ONLINE
68	2	120	MyriadPro-Regular	 Alameda
68	2	121	MyriadPro-It	"  05/28/2023-06/15/2023 Spring Intersession Course. This class is 100% online 
"
68	2	122	MyriadPro-It	"with no mandatory scheduled Zoom meetings. Instruction will be provided 
"
68	2	123	MyriadPro-It	"through the college learning management system Canvas and Zoom software. 
"
68	2	124	MyriadPro-It	"On the course start date, log into Canvas to begin. Please contact instructor at 
"
68	2	125	MyriadPro-It	"eloretto@peralta.edu for more information. All instructions and communica -
"
68	2	126	MyriadPro-It	"tions for this class will be sent to Peralta student email accounts. To access your 
"
68	2	127	MyriadPro-It	"student email account, go to www.peralta.edu and click on ""For Students"" on 
"
68	2	128	MyriadPro-It	"the left side. Then select ""Student Email"" ."
68	2	129	MyriadPro-Bold	"**  7B HISTORY OF THE UNITED STATES 
"
68	2	130	MyriadPro-Bold	SINCE 18653 UNITS
68	2	131	AGaramondPro-Regular	" History of the United States from the end of the Civil 
"
68	2	132	AGaramondPro-Regular	War to the present
68	2	133	MyriadPro-Regular	20673 Lec    Loretto 
68	2	134	MyriadPro-Cond	ONLINE
68	2	135	MyriadPro-Regular	 Alameda
68	2	136	MyriadPro-It	"  03/18/2024-05/18/2024 This class is 100% online with no mandatory sched -
"
68	2	137	MyriadPro-It	"uled Zoom meetings. Instruction will be provided through the college learning 
"
68	2	138	MyriadPro-It	"management system Canvas and Zoom software. On the course start date, 
"
68	2	139	MyriadPro-It	"log into Canvas to begin. Please contact instructor at eloretto@peralta.edu for 
"
68	2	140	MyriadPro-It	"more information. All instructions and communications for this class will be 
"
68	2	141	MyriadPro-It	"sent to Peralta student email accounts. To access your student email account, 
"
68	2	142	MyriadPro-It	"go to www.peralta.edu and click on ""For Students"" on the left side. Then select 
"
68	2	143	MyriadPro-It	"""Student Email"" ."
68	2	144	MyriadPro-Regular	20849 Lec    Gonzalez 
68	2	145	MyriadPro-Cond	HYBRID
68	2	146	MyriadPro-Regular	 Alameda
68	2	147	MyriadPro-It	"  This class is partially online with scheduled on-campus meetings on Wednes -
"
68	2	148	MyriadPro-It	"day 3:30-4:45pm. Instruction will be provided through the college learning 
"
68	2	149	MyriadPro-It	"management system Canvas and Zoom software. On the course start date, log 
"
68	2	150	MyriadPro-It	"into Canvas to begin. Please contact instructor at gabrielgonzalez@peralta.edu 
"
68	2	151	MyriadPro-It	"for more information. All instructions and communications for this class will be 
"
68	2	152	MyriadPro-It	"sent to Peralta student email accounts. To access your student email account, 
"
68	2	153	MyriadPro-It	"go to www.peralta.edu and click on ""For Students"" on the left side. Then select 
"
68	2	154	MyriadPro-It	"""Student Email"" ."
69	1	1	MyriadPro-Regular	20849 Lec 3:30-4:45 PM W Gonzalez H152 Alameda
69	1	2	MyriadPro-It	"  This class is partially online with scheduled on-campus meetings on Wednes -
"
69	1	3	MyriadPro-It	"day 3:30-4:45pm. Instruction will be provided through the college learning 
"
69	1	4	MyriadPro-It	"management system Canvas and Zoom software. On the course start date, log 
"
69	1	5	MyriadPro-It	"into Canvas to begin. Please contact instructor at gabrielgonzalez@peralta.edu 
"
69	1	6	MyriadPro-It	"for more information. All instructions and communications for this class will be 
"
69	1	7	MyriadPro-It	"sent to Peralta student email accounts. To access your student email account, 
"
69	1	8	MyriadPro-It	"go to www.peralta.edu and click on ""For Students"" on the left side. Then select 
"
69	1	9	MyriadPro-It	"""Student Email"" ."
69	1	10	MyriadPro-Regular	23021 Lec    Story  
69	1	11	MyriadPro-Cond	ONLINE
69	1	12	MyriadPro-Regular	 Alameda
69	1	13	MyriadPro-It	"  This class is 100% online with no mandatory scheduled Zoom meetings. Instruc -
"
69	1	14	MyriadPro-It	"tion will be provided through the college learning management system Canvas 
"
69	1	15	MyriadPro-It	"and Zoom software. On the course start date, log into Canvas to begin. Please 
"
69	1	16	MyriadPro-It	"contact instructor at mstory@peralta.edu for more information. All instructions 
"
69	1	17	MyriadPro-It	"and communications for this class will be sent to Peralta student email accounts. 
"
69	1	18	MyriadPro-It	"To access your student email account, go to www.peralta.edu and click on ""For 
"
69	1	19	MyriadPro-It	"Students"" on the left side. Then select ""Student Email"" ."
69	1	20	MyriadPro-Regular	23315 Lec    Story  
69	1	21	MyriadPro-Cond	ONLINE
69	1	22	MyriadPro-Regular	 Alameda
69	1	23	MyriadPro-It	"  05/28/2023-06/15/2023 Spring Intersession Course. This class is 100% online 
"
69	1	24	MyriadPro-It	"with no mandatory scheduled Zoom meetings. Instruction will be provided 
"
69	1	25	MyriadPro-It	"through the college learning management system Canvas and Zoom software. 
"
69	1	26	MyriadPro-It	"On the course start date, log into Canvas to begin. Please contact instructor at 
"
69	1	27	MyriadPro-It	"mstory@peralta.edu for more information. All instructions and communica -
"
69	1	28	MyriadPro-It	"tions for this class will be sent to Peralta student email accounts. To access your 
"
69	1	29	MyriadPro-It	"student email account, go to www.peralta.edu and click on ""For Students"" on 
"
69	1	30	MyriadPro-It	"the left side. Then select ""Student Email"" ."
69	1	31	MyriadPro-Bold	"**  8B HISTORY OF LATIN-AMERICAN 
"
69	1	32	MyriadPro-Bold	CIVILIZATION3 UNITS
69	1	33	AGaramondPro-Regular	" History of Latin America during the nineteenth and 
"
69	1	34	AGaramondPro-Regular	twentieth centuries
69	1	35	MyriadPro-Regular	20788 Lec    Quezada 
69	1	36	MyriadPro-Cond	ONLINE
69	1	37	MyriadPro-Regular	 Alameda
69	1	38	MyriadPro-It	"  This class is 100% online with no mandatory scheduled Zoom meetings. 
"
69	1	39	MyriadPro-It	"Instruction will be provided through the college learning management system 
"
69	1	40	MyriadPro-It	"Canvas and Zoom software. On the course start date, log into Canvas to begin. 
"
69	1	41	MyriadPro-It	"Please contact instructor at aquezada@peralta.edu for more information. All 
"
69	1	42	MyriadPro-It	"instructions and communications for this class will be sent to Peralta student 
"
69	1	43	MyriadPro-It	"email accounts. To access your student email account, go to www.peralta.edu 
"
